Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-01-18,CoffsHarbour,16.8,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,57,NA,NA,NA,NA,26.2,29,NA,NA
2015-01-19,CoffsHarbour,22.1,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,65,NA,NA,NA,NA,26.7,27.1,NA,NA
2015-01-20,CoffsHarbour,18.4,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,67,NA,NA,NA,NA,20.5,26.5,NA,NA
2015-01-21,CoffsHarbour,18.6,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,84,NA,NA,NA,NA,23.8,23.3,NA,NA
2015-01-22,CoffsHarbour,19.9,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,88,NA,NA,NA,NA,21.3,23.4,NA,NA
2015-01-23,CoffsHarbour,21.3,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,75,NA,NA,NA,NA,25.8,26,NA,NA
2015-01-24,CoffsHarbour,20.9,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,71,NA,NA,NA,NA,24.5,27.3,NA,NA
2015-01-25,CoffsHarbour,21,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,57,NA,NA,NA,NA,27.5,31.3,NA,NA
2015-01-26,CoffsHarbour,21.1,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,75,NA,NA,NA,NA,27.4,27.1,NA,NA
2015-01-27,CoffsHarbour,21.6,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,77,NA,NA,NA,NA,23.5,22.8,NA,NA
2015-01-28,CoffsHarbour,17.4,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,82,NA,NA,NA,NA,19.9,21.3,NA,NA
2015-11-07,CoffsHarbour,17.7,27.3,0,NA,NA,SSW,28,S,SSW,17,13,51,81,1011.5,1010.9,NA,6,26.7,22.5,No,NA
2015-11-28,CoffsHarbour,18.8,23.2,0.3,NA,NA,ENE,39,SW,ENE,15,19,94,87,1015.7,1015,7,8,19.8,21.7,No,NA
2011-09-08,Moree,14.3,23.4,5.6,7,NA,SW,48,ENE,E,17,17,72,53,1019.9,1014.8,7,2,17,23.2,Yes,NA
2011-12-21,Moree,19,30.9,0,5.8,NA,E,56,NNE,N,28,15,61,43,1013.8,1009.9,6,7,23.9,29.4,No,NA
2012-01-16,Moree,16.5,25.4,12,4.4,NA,E,37,ESE,S,17,15,60,62,1016.6,1015.4,5,7,21.6,25.3,Yes,NA
2012-02-19,Moree,21,33.9,0,7.6,NA,NNE,39,NE,WSW,19,9,64,37,1016.3,1012.8,6,6,24.4,31.8,No,NA
2012-02-20,Moree,20.8,34.7,NA,NA,NA,S,54,N,NNW,24,20,76,31,1012.5,1008.1,NA,NA,24.7,34,NA,NA
2012-02-21,Moree,20.4,29.1,NA,NA,NA,SW,37,SW,WSW,17,24,87,51,1009.6,1008.8,8,5,22.7,26.8,NA,NA
2012-05-22,Moree,5.7,23.5,0,3.4,NA,WSW,31,NE,SW,11,19,67,17,1026.1,1022.8,1,1,15.6,22.6,No,NA
2012-05-23,Moree,4.4,24.5,NA,NA,NA,E,33,E,NE,19,13,39,19,1026.2,1021.4,NA,NA,14.7,23.7,NA,NA
2012-08-21,Moree,6.2,22.1,0,3.6,NA,NNE,43,NNE,N,28,20,59,40,1021,1016.9,6,7,15.4,21.1,No,NA
2012-11-22,Moree,16.8,36.8,0,9.6,NA,SW,43,NNE,SW,24,19,50,13,1012.3,1008.4,1,6,25.2,34.5,No,NA
2012-11-23,Moree,17.9,35.5,NA,NA,NA,NE,54,NNE,NNE,37,6,52,21,1013.5,1009.9,NA,NA,25.7,34.7,NA,NA
2012-11-24,Moree,20.8,35.2,NA,NA,NA,NNE,50,NNE,N,31,20,46,28,1015.8,1011.9,NA,NA,25.2,32.6,NA,NA
2013-11-11,Moree,15.3,31.6,0,8.4,NA,NNE,57,N,NE,24,24,54,31,1012,1007,2,6,23.8,31.4,No,NA
2013-11-12,Moree,17.5,31.1,NA,NA,NA,W,46,N,NW,19,22,83,42,1012.6,1010.5,6,6,20.1,26.3,NA,NA
2013-11-13,Moree,11,32,NA,NA,NA,SSE,39,NNE,NNW,19,17,67,8,1015.4,1011.5,NA,NA,22.1,30.3,NA,NA
2013-11-21,Moree,19.2,37,0,11.8,NA,NE,48,NNE,NE,35,15,48,16,1010.4,1006.1,3,4,25.5,34.9,No,NA
2013-11-22,Moree,22.1,28.4,NA,NA,NA,NA,NA,NNE,ESE,37,11,67,57,1009.1,1006.9,1,NA,22.6,27.3,NA,NA
2013-11-23,Moree,19.6,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,90,1007.1,1001.9,4,8,22.8,19.6,NA,NA
2014-02-20,Moree,22.3,26.2,23.8,6.4,NA,N,30,NNW,NNW,17,15,93,74,1007.9,1009.3,8,7,23.1,24.7,Yes,NA
2014-02-21,Moree,16.4,31.4,NA,NA,NA,SW,37,SW,SW,17,17,53,17,1013.6,1012.2,8,NA,20.1,29.8,NA,NA
2014-02-28,Moree,20.5,29.5,0.8,NA,NA,ENE,37,NE,NNE,9,13,77,38,1018.1,1015.5,8,7,21.3,28,No,NA
2014-03-01,Moree,20.7,31.7,NA,NA,NA,NE,37,ENE,N,9,24,64,34,1015.8,1012.4,1,8,23.2,30.2,NA,NA
2014-03-13,Moree,19.1,32.8,0,9.2,NA,NNE,37,NE,WNW,24,9,53,29,1017.9,1013.8,1,3,23.3,31.1,No,NA
2014-03-14,Moree,20,27.6,NA,NA,NA,ENE,35,N,NNW,17,9,55,39,1017.9,1014.4,2,2,22.4,27.3,NA,NA
2014-03-15,Moree,17.2,32.9,NA,NA,NA,NNE,35,NNE,NNE,26,17,61,25,1014.6,1009.6,NA,NA,22.1,32.2,NA,NA
2014-03-27,Moree,18.9,23.3,36.6,4.8,NA,NE,35,ENE,NE,24,7,78,93,1018.4,1016.7,7,8,20.8,19.9,Yes,NA
2014-04-03,Moree,18.8,31.9,0,6,NA,NNE,33,NNE,NNW,20,6,72,38,1017.5,1014.6,0,3,23.1,31,No,NA
2014-04-04,Moree,21.2,30.7,NA,NA,NA,WSW,48,NNE,NW,26,15,66,42,1017.8,1015,3,6,23.4,29.6,NA,NA
2014-04-24,Moree,14.7,30.5,0,5.8,NA,NW,30,NNE,N,20,9,51,21,1016.9,1013,1,5,22.2,29.7,No,NA
2014-04-25,Moree,17.7,30,NA,NA,NA,SSE,37,E,NE,24,11,58,26,1018.4,1014.8,1,NA,21.1,29.2,NA,NA
2014-04-26,Moree,13.7,27.7,NA,NA,NA,ENE,33,NE,NNE,13,19,62,39,1018.9,1014.1,NA,NA,18.9,26.8,NA,NA
2014-05-22,Moree,10.8,26.2,0,3.8,NA,NNE,35,ENE,NNE,15,13,56,41,1024.7,1019.5,1,6,17.8,23.9,No,NA
2014-05-23,Moree,15,25.3,NA,NA,NA,NNW,33,NNE,NE,19,19,83,80,1021.1,1015.9,8,5,18.5,18.8,NA,NA
2014-06-12,Moree,7.2,22,0,3.4,NA,NE,37,E,N,22,11,54,36,1022.1,1018.1,2,3,14.3,21.4,No,NA
2014-06-13,Moree,10.5,21.5,NA,NA,NA,NNE,39,NE,N,19,13,65,49,1019.5,1015.1,4,8,14.3,20.3,NA,NA
2014-06-19,Moree,6.8,21.2,0,2.2,NA,ENE,22,ENE,NNE,11,9,75,41,1028.4,1023.7,6,7,13,20.1,No,NA
2014-06-20,Moree,12.9,23.1,NA,NA,NA,NNW,39,NNE,NNW,22,19,82,38,1022.8,1018.5,8,8,15.5,21.7,NA,NA
2014-06-21,Moree,11.6,22.1,NA,NA,NA,ENE,28,E,SW,19,7,80,46,1021.4,1018.7,8,1,13.8,21.5,NA,NA
2014-06-26,Moree,1.2,18.7,0,2.8,NA,SW,24,ENE,WSW,9,13,72,38,1027.5,1023.8,1,0,8.5,17.7,No,NA
2014-06-27,Moree,2.1,20.7,NA,NA,NA,ENE,28,E,NNE,15,11,71,22,1024.6,1018.6,NA,NA,9.2,20,NA,NA
2014-07-24,Moree,11.4,23.3,0,4,NA,NNE,46,NNE,NNE,22,24,65,35,1022.4,1018.9,7,3,14.2,22.1,No,NA
2014-07-25,Moree,12.5,24.6,NA,NA,NA,NNE,43,NNE,N,26,15,73,35,1025.5,1022,NA,NA,14.9,23.5,NA,NA
2014-08-14,Moree,8.4,21.8,0,3.8,NA,E,35,E,SE,28,19,45,21,1031.5,1027.6,6,5,14.5,20.4,No,NA
2014-08-15,Moree,8.4,21.9,NA,NA,NA,NNE,35,E,E,17,17,57,30,1028.4,1022.5,NA,8,12.8,21.3,NA,NA
2014-08-16,Moree,11.3,14.3,NA,NA,NA,ENE,46,ENE,E,17,19,85,89,1019.5,1013.7,8,8,12.5,13.2,NA,NA
2014-08-21,Moree,7.3,22,0,3.8,NA,S,31,E,SW,11,2,54,36,1024.5,1021.1,1,5,15.1,20.2,No,NA
2014-08-22,Moree,8.5,22,NA,NA,NA,ENE,46,E,NNW,9,2,56,32,1027.8,1023.5,NA,NA,15.4,21.1,NA,NA
2014-08-24,Moree,9.2,23.1,0,13,NA,SSW,35,SE,SSW,17,15,50,27,1027,1022.9,1,NA,17.3,22.1,No,NA
2014-08-25,Moree,6.4,23.1,NA,NA,NA,SW,39,SSE,SW,11,20,62,23,1024.8,1019.9,NA,NA,15.5,22.8,NA,NA
2014-08-26,Moree,6.2,22,NA,NA,NA,SW,37,NNE,WSW,13,13,69,26,1019.9,1016,8,8,14.4,21.2,NA,NA
2014-10-02,Moree,6.4,26.4,0,11.2,NA,NNE,33,NE,S,19,9,43,23,1021.5,1017.5,0,0,18.5,25.9,No,NA
2014-10-03,Moree,9.6,29.1,NA,NA,NA,NE,30,NNE,N,17,7,49,19,1019,1014.6,NA,NA,21.3,28,NA,NA
2014-10-09,Moree,11.1,30,0,11,NA,E,30,ENE,WSW,19,6,52,22,1019.9,1015.8,1,1,20.7,28.2,No,NA
2014-10-10,Moree,14.7,29.9,NA,NA,NA,N,43,NNE,NNE,31,15,57,27,1019.1,1013.7,NA,1,19.6,29,NA,NA
2014-10-11,Moree,17.3,31.1,NA,NA,NA,NE,44,NE,NNW,31,9,55,27,1017.3,1013.4,NA,3,20.9,29.4,NA,NA
2014-10-23,Moree,17.3,33.2,0,8.2,NA,NNE,44,NNE,NA,30,0,51,19,1020.8,1016.3,4,2,20.1,31.6,No,NA
2014-10-24,Moree,16.8,35.5,NA,NA,NA,NNE,37,NE,NNE,30,9,42,18,1020.5,1016,NA,NA,24.1,33.8,NA,NA
2014-10-25,Moree,20.8,38.3,NA,NA,NA,NNE,37,NNE,S,22,13,40,10,1017.8,1013.4,NA,NA,26,37,NA,NA
2014-10-31,Moree,18,37.7,0,NA,NA,WNW,56,NNE,NNE,28,24,50,14,1014.4,1008.4,NA,1,27.6,36,No,NA
2014-11-20,Moree,21.9,37.8,0,11.4,NA,N,48,NE,N,30,19,53,20,1015.2,1009.3,1,6,26.7,35.6,No,NA
2014-11-21,Moree,25.8,40.5,NA,NA,NA,N,56,N,NW,37,28,50,15,1011.6,1006.9,NA,1,29.2,39.9,NA,NA
2014-11-22,Moree,23,42.2,NA,NA,NA,NNW,41,NNE,NNW,26,2,40,13,1012,1008.3,NA,NA,31.7,40.2,NA,NA
2014-11-27,Moree,19.7,35.7,0,6.2,NA,E,59,NNW,W,15,17,53,6,1016.2,1012.6,1,1,26.2,34,No,NA
2014-11-28,Moree,18.9,33.6,NA,NA,NA,NE,56,E,ENE,22,15,40,27,1018.6,1014.1,NA,3,24.3,31.8,NA,NA
2014-12-04,Moree,24.4,34.4,0,12.2,NA,WNW,80,N,N,28,17,49,33,1014.1,1010.9,7,7,27.8,31.7,No,NA
2014-12-05,Moree,20.4,35.1,NA,NA,NA,NE,52,NNE,NNW,22,13,69,28,1009.8,1005.8,NA,NA,24.9,33.2,NA,NA
2014-12-06,Moree,18.9,31,NA,NA,NA,NW,78,N,NE,17,19,84,50,1007.1,1003.4,2,6,21.5,28.2,NA,NA
2014-12-25,Moree,24.3,34.3,0,12.4,NA,W,56,NNE,NW,31,20,59,33,1011.2,1007.2,7,7,26.3,33,No,NA
2014-12-26,Moree,22.4,35,NA,NA,NA,SSW,52,WNW,S,20,22,68,33,1010.7,1009.1,8,8,25.4,31.4,NA,NA
2015-01-01,Moree,21,38.7,0,11.6,NA,NE,52,NNE,NNW,33,24,54,20,1013.1,1009.4,1,4,28.9,36.5,No,NA
2015-01-02,Moree,23.2,25.5,NA,NA,NA,NA,NA,W,NA,17,NA,75,76,1018.2,1016.5,8,NA,23.2,21,NA,NA
2015-01-03,Moree,18.3,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,38,1018.9,1015.5,NA,8,25.4,31,NA,NA
2015-01-22,Moree,19.5,33,3.6,7,NA,E,37,ESE,ENE,20,9,62,38,1009.9,1006.8,7,6,24.4,31.3,Yes,NA
2015-01-23,Moree,22.1,26.7,NA,NA,NA,NE,35,NE,E,15,15,78,73,1008.9,1007.2,8,8,23.7,24.9,NA,NA
2015-02-12,Moree,18.9,34.3,0,10.6,NA,NE,48,ENE,ENE,17,4,54,28,1019.6,1015.7,1,2,24.4,31.7,No,NA
2015-02-13,Moree,21.4,34.5,NA,NA,NA,ENE,54,E,ENE,17,15,53,25,1020.4,1017,2,1,24.7,31.9,NA,NA
2015-02-14,Moree,17.7,33.6,NA,NA,NA,ENE,37,E,ESE,19,6,47,23,1021,1017,NA,NA,23.7,32.2,NA,NA
2015-02-19,Moree,20.9,35.5,0,12.2,NA,ENE,50,E,ENE,24,19,50,29,1016.5,1011.7,3,5,25.4,33.6,No,NA
2015-02-20,Moree,22.3,27.6,NA,NA,NA,ENE,35,E,E,20,19,60,62,1013.1,1011.4,8,8,24.1,27.3,NA,NA
2015-02-28,Moree,22.1,32.6,0,NA,NA,NNE,48,NE,NE,31,30,66,48,1009.4,1006.7,1,4,25.3,31.1,No,NA
2015-03-12,Moree,18.2,33.7,0.2,6,NA,ESE,52,E,WNW,15,6,62,33,1015.2,1011.1,1,3,24.1,31.4,No,NA
2015-03-13,Moree,18.4,32.8,NA,NA,NA,ESE,63,E,NNW,17,4,66,32,1014.5,1011.2,NA,4,23.2,31.4,NA,NA
2015-03-14,Moree,15.1,31,NA,NA,NA,SSW,37,SE,SSW,9,17,57,29,1016.2,1011.5,NA,3,21.1,29.3,NA,NA
2015-03-19,Moree,19,37.1,0.8,7.8,NA,WSW,48,N,W,9,28,64,14,1010.8,1009.3,0,1,24.4,36.7,No,NA
2015-03-20,Moree,18.2,41.3,NA,NA,NA,E,33,ENE,NNW,20,6,47,14,1012.5,1009.9,NA,NA,25.3,39.9,NA,NA
2015-03-24,Moree,20.9,34.9,0,7.4,10.6,NNE,50,NNE,NNE,30,30,70,37,1014.7,1009.6,1,2,23.5,33.6,No,NA
2015-03-25,Moree,17.5,31.4,NA,9.8,11.3,SW,39,SSW,SSW,13,19,66,29,1014.7,1013.3,1,1,20.6,30.2,NA,NA
2015-03-26,Moree,15.3,30.9,NA,8.6,NA,NA,NA,E,WSW,4,24,49,16,1018.4,1016.6,1,1,21.5,29.8,NA,NA
2015-03-27,Moree,13.4,27.9,NA,NA,NA,SW,44,S,SW,17,26,33,12,1021.6,1018.8,NA,NA,19.2,26.1,NA,NA
2015-03-28,Moree,9.2,30.6,NA,NA,NA,SW,30,NA,WSW,0,6,36,11,1021.4,1018.5,NA,NA,18,28.9,NA,NA
2015-03-29,Moree,12.3,31.3,NA,NA,NA,NNE,39,NE,N,15,7,63,28,1022.4,1019,NA,NA,20.6,30.4,NA,NA
2015-03-31,Moree,17.3,28.3,18.4,NA,NA,NE,35,E,SSE,22,26,73,72,1022.6,1019.6,8,8,21,22.4,Yes,NA
2015-04-01,Moree,16,29.9,NA,NA,NA,ENE,43,E,E,15,20,73,38,1022.1,1017.7,NA,7,20.2,28.9,NA,NA
2015-04-02,Moree,14.7,30.3,NA,NA,NA,E,31,E,ENE,22,2,57,33,1019.8,1016.1,NA,4,21.1,29.3,NA,NA
2015-04-03,Moree,19.7,24.6,NA,NA,NA,SSE,46,E,SE,17,11,69,77,1018.6,1016.9,7,8,22,21.6,NA,NA
2015-04-04,Moree,17.6,20.7,NA,NA,NA,E,33,E,ESE,15,19,93,90,1015.8,1012,8,8,18.1,19.4,NA,NA
2015-04-16,Moree,15.8,30,0,4.8,NA,ENE,30,NNE,N,20,6,63,33,1025.9,1021.5,1,2,23.3,29.6,No,NA
2015-04-17,Moree,16.4,29.5,NA,NA,NA,NNE,35,NNE,ENE,28,17,62,35,1024.2,1018.1,NA,NA,22.3,29.1,NA,NA
2015-04-18,Moree,18.1,28.3,NA,NA,NA,WNW,50,NNE,N,31,19,66,44,1021.3,1016.6,NA,1,22.5,27.3,NA,NA
2015-04-30,Moree,10.6,24,0,4.6,NA,ENE,46,ESE,W,20,11,54,71,1025.3,1021.4,2,7,19.3,18.6,No,NA
2015-05-01,Moree,14.4,20.3,NA,NA,NA,SSE,39,S,SSE,22,19,90,93,1021.9,1018.9,8,8,15.1,15.6,NA,NA
2015-05-02,Moree,14.7,25.3,NA,NA,NA,SSW,39,SE,NNE,15,11,75,54,1012.8,1011.1,1,NA,20.3,24.3,NA,NA
2015-05-14,Moree,2.5,17.5,0,9,NA,SW,50,SSW,SSW,30,33,56,30,1028.4,1025.5,0,0,8.9,17.1,No,NA
2015-05-15,Moree,1,22.1,NA,NA,NA,WSW,28,SE,SSE,17,7,55,32,1029.8,1026.6,NA,NA,12.3,21.8,NA,NA
2015-05-16,Moree,7.6,23.6,NA,NA,NA,ESE,35,SE,SE,24,20,56,40,1031.7,1028.3,NA,1,18.1,23,NA,NA
2015-05-18,Moree,11.5,25,0.2,16,NA,E,30,E,ENE,15,13,66,45,1029.2,1024,7,2,18,23.1,No,NA
2015-05-19,Moree,11.7,23.6,NA,NA,NA,NNE,37,ENE,N,13,17,72,52,1022.4,1017.6,NA,8,16.9,23,NA,NA
2015-05-20,Moree,14.2,28.4,NA,NA,NA,WSW,57,NNE,N,22,17,76,33,1019.5,1015.8,NA,NA,19.1,26.9,NA,NA
2015-05-21,Moree,13.5,16.1,NA,NA,NA,WSW,57,W,W,11,13,94,82,1021.1,1018,8,7,14,16,NA,NA
2015-05-22,Moree,10.5,15.3,NA,NA,NA,WSW,37,W,WSW,20,24,91,74,1020,1020.2,8,5,11.5,14.8,NA,NA
2015-05-23,Moree,6.4,20.1,NA,NA,NA,SSE,35,S,S,17,17,78,43,1026.9,1024.9,NA,NA,13.3,19.8,NA,NA
2015-05-28,Moree,10.2,22.8,0,2.4,NA,ENE,28,NE,NE,17,9,69,40,1025.1,1021.4,7,3,15.3,22.3,No,NA
2015-05-29,Moree,14.2,22.6,NA,NA,NA,NNE,24,NNE,WNW,15,2,72,54,1024,1021.1,8,7,17,22.1,NA,NA
2015-06-05,Moree,1.1,16.2,0,NA,NA,SW,46,NNE,SW,13,28,82,44,1021.4,1019.6,8,2,6.7,15.8,No,NA
2015-06-18,Moree,7,15.9,1.6,2.8,NA,SW,28,WSW,W,7,20,90,86,1018.5,1016.7,5,7,10.8,13.4,Yes,NA
2015-06-19,Moree,7.5,15.9,NA,NA,NA,W,30,SSW,SW,7,20,96,70,1019.2,1017.3,8,3,9.5,14.9,NA,NA
2015-06-26,Moree,5.6,20.6,0,NA,NA,SE,31,SE,S,2,11,77,48,1028.8,1027.4,NA,NA,13.3,20.4,No,NA
2015-06-27,Moree,5.9,20.1,NA,NA,NA,SW,24,E,S,7,11,74,49,1032.9,1029.3,NA,NA,12.1,19.8,NA,NA
2015-07-02,Moree,1.5,12.1,0.2,2.2,NA,WSW,39,WSW,SW,15,24,89,63,1025.6,1023,7,1,5.8,12,No,NA
2015-07-03,Moree,0.4,15.5,NA,NA,NA,SSE,26,ESE,S,7,15,89,52,1026.4,1023.2,NA,NA,5.6,15.1,NA,NA
2015-07-09,Moree,5.7,20.1,0,3,NA,E,33,E,NNE,24,17,67,40,1027.7,1024.3,1,4,12.5,19.3,No,NA
2015-07-10,Moree,9.5,16.8,NA,NA,NA,NNE,37,NE,N,20,17,73,65,1024.1,1019.9,NA,7,13.7,16,NA,NA
2015-07-11,Moree,8.7,20.2,NA,NA,NA,WSW,70,NNE,NNE,19,20,87,58,1018,1011.5,NA,5,13.7,19.9,NA,NA
2015-07-16,Moree,5.2,10.5,1.8,1.4,NA,W,28,W,W,13,11,90,72,1020.6,1017.6,8,7,6.1,9.4,Yes,NA
2015-07-17,Moree,2.4,11.9,NA,NA,NA,WSW,48,W,WSW,30,30,93,68,1019.5,1019.7,8,5,6.1,11.4,NA,NA
2015-07-23,Moree,11.8,19.4,2.6,1.4,NA,NE,37,NE,NW,15,11,91,78,1024.9,1022.4,8,6,14.8,18.1,Yes,NA
2015-07-24,Moree,11.5,17,NA,NA,NA,NNE,31,NNE,N,24,4,94,93,1021,1018.5,8,8,14.8,16.8,NA,NA
2015-07-25,Moree,13.2,18.8,NA,NA,NA,N,24,NW,W,11,15,94,67,1023.1,1020.6,8,5,13.9,17.9,NA,NA
2015-08-20,Moree,5,21.5,0,3.2,NA,NNE,31,E,NNE,15,13,62,38,1027.7,1023.9,1,3,14.4,21,No,NA
2015-08-21,Moree,7,24.2,NA,NA,NA,ENE,37,E,NNE,22,13,65,32,1026.4,1022,NA,NA,15.3,23.6,NA,NA
2015-08-22,Moree,13.5,26.4,NA,NA,NA,NNE,37,NNE,NNW,26,9,74,47,1024.7,1020.3,NA,4,18.4,26.2,NA,NA
2015-10-31,Moree,17.5,29.6,0,NA,NA,NNE,52,NNE,NNE,35,24,56,33,1020.6,1016,NA,8,21.5,28.8,No,NA
2015-11-13,Moree,18.2,32.9,0,NA,NA,N,41,NNE,NNW,26,9,60,32,1015,1010,NA,1,24.4,31.5,No,NA
2015-12-17,Moree,16,29.6,39,NA,NA,NE,46,NE,NNE,17,19,71,47,1015.4,1013,3,4,22,26.8,Yes,NA
2015-12-18,Moree,17.9,32.6,NA,NA,NA,E,37,ENE,NNE,22,15,54,24,1017.6,1013.3,NA,NA,22.5,30.7,NA,NA
2015-12-24,Moree,20,31.2,0.2,10.2,NA,E,54,E,N,26,13,57,40,1013.6,1009.9,6,5,24.5,29.6,No,NA
2015-12-25,Moree,18.5,32.3,NA,NA,NA,E,59,E,NE,22,13,63,33,1013.7,1008.7,4,NA,23.5,30.6,NA,NA
2015-12-26,Moree,19.5,30.4,NA,NA,NA,NE,44,NNE,SW,30,13,61,82,1010.2,1007.9,1,5,24.9,23.8,NA,NA
2015-12-31,Moree,20.5,35.9,0,11.2,NA,E,39,NE,WSW,15,9,43,18,1016,1011.1,4,4,24.2,33.4,No,NA
2016-01-01,Moree,20.8,33.8,NA,NA,NA,NE,33,N,S,15,9,48,22,1013.9,1008.3,NA,NA,24.8,32.8,NA,NA
2016-01-14,Moree,24.8,38.9,0,11,NA,SW,50,N,N,24,20,34,16,1017.1,1013.1,1,3,28.8,37.8,No,NA
2016-01-15,Moree,23,27.6,NA,NA,NA,SSW,56,SW,SSW,28,39,63,71,1014.9,1014.4,7,8,24.7,20.7,NA,NA
2016-01-21,Moree,23.9,37.1,0,11.8,NA,NNE,41,N,N,26,19,46,24,1013.9,1010.9,7,7,27.7,35.3,No,NA
2016-01-22,Moree,26.4,40.6,NA,NA,NA,SW,59,N,N,20,17,39,22,1011.6,1006.3,NA,2,29,38.6,NA,NA
2016-01-23,Moree,23.7,35.7,NA,NA,NA,WSW,50,W,WSW,20,33,84,38,1008.8,1005.6,8,1,25.6,33.1,NA,NA
2016-01-26,Moree,21,34.2,1.4,9.4,NA,E,48,ENE,ENE,24,15,68,42,1012.8,1010.7,2,5,24.8,31.7,Yes,NA
2016-01-28,Moree,20.8,32,29,18,NA,NE,43,NNE,WNW,26,19,89,52,1007.2,1004.4,7,5,21.4,30.8,Yes,NA
2016-01-29,Moree,21.3,28.6,NA,NA,NA,SSW,54,ESE,E,24,30,78,88,1003.2,1000.1,7,8,25.1,23.1,NA,NA
2016-03-15,Moree,21.5,33.7,0,9.2,NA,SSE,46,NE,SSW,17,11,63,33,1014.8,1011.3,4,6,25.2,32.4,No,NA
2016-03-16,Moree,21.1,33.1,NA,NA,NA,NE,41,E,S,19,22,46,31,1015,1011.5,4,8,24.9,31.8,NA,NA
2016-03-17,Moree,22.4,33.7,NA,NA,NA,NE,35,ENE,SSE,15,11,54,32,1014.1,1008.5,5,2,24.7,31.9,NA,NA
2016-03-18,Moree,21.9,34.9,NA,NA,NA,W,87,NNE,NW,31,20,64,32,1008,1001.8,NA,8,24.6,33.7,NA,NA
2016-03-19,Moree,16.5,27.1,NA,NA,NA,SW,43,SSW,SW,30,28,54,26,1009.7,1008.1,NA,NA,18.5,26.5,NA,NA
2016-03-20,Moree,12.2,30.5,NA,NA,NA,NNE,30,NE,NNW,20,15,51,18,1012.2,1009.3,NA,NA,20.1,29.1,NA,NA
2016-03-21,Moree,17,32.1,NA,NA,NA,ESE,46,ENE,ESE,20,7,63,26,1012.5,1008.3,NA,8,21.9,29.7,NA,NA
2010-10-22,Newcastle,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
2010-10-23,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-24,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-25,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-26,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-27,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-13,Newcastle,19.3,NA,0,NA,NA,NA,NA,NW,NA,6,NA,78,NA,NA,NA,0,NA,23.1,NA,No,NA
2011-03-14,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-15,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-16,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-17,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-04,Newcastle,8.2,23.2,0,NA,NA,NA,NA,NNW,NA,4,0,78,44,NA,NA,NA,1,14.2,22.5,No,NA
2011-09-05,Newcastle,8.8,NA,NA,NA,NA,NA,NA,NE,NA,2,NA,71,NA,NA,NA,0,NA,15.9,NA,NA,NA
2011-09-06,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-07,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
